sample_id,split
17653,train
17654,train
17655,train
17656,test
17657,train
17658,test
17659,test
17660,train
17661,train
17662,train
17663,train
17664,train
17665,train
17666,train
17667,test
17668,train
17669,train
17670,train
17671,test
17672,train
17673,val
17674,train
17675,train
17676,train
17677,val
17678,train
17679,train
17680,train
17681,train
17682,train
17683,test
17684,train
17685,train
17686,train
17687,train
17688,train
17689,train
17690,train
17691,train
17692,train
17693,train
17694,train
17695,train
17696,train
17697,train
17698,val
17699,train
17700,train
17701,test
17702,test
17703,train
17704,train
17705,train
17706,test
17707,train
17708,val
17709,train
17710,train
17711,test
17712,train
17713,train
17714,train
17715,train
17716,test
17717,train
17718,val
17719,train
17720,train
17721,train
17722,train
17723,train
17724,train
17725,val
17726,train
17727,test
17728,train
17729,val
17730,train
17731,test
17732,train
17733,train
17734,train
17735,val
17736,train
17737,train
17738,train
17739,train
17740,train
17741,train
17742,train
17743,train
17744,test
17745,train
17746,train
17747,train
17748,test
17749,train
17750,val
17751,test
17752,val
17753,train
17754,train
17755,train
17756,train
17757,test
17758,train
17759,train
17760,train
17761,train
17762,train
17763,train
17764,train
17765,val
17766,train
17767,train
17768,test
17769,train
17770,train
17771,train
17772,train
17773,test
17774,train
17775,train
17776,train
17777,train
17778,train
17779,train
17780,train
17781,train
17782,train
17783,train
17784,train
17785,train
17786,train
17787,test
17788,train
17789,train
17790,val
17791,train
17792,train
17793,val
17794,train
17795,train
17796,train
17797,test
17798,test
17799,train
17800,train
17801,train
17802,test
17803,train
17804,train
17805,train
17806,train
17807,val
17808,train
17809,train
17810,val
17811,train
17812,val
17813,train
17814,val
17815,train
17816,train
17817,train
17818,train
17819,val
17820,train
17821,train
17822,train
17823,train
17824,val
17825,train
17826,train
17827,train
17828,train
17829,train
17830,test
17831,train
17832,train
17833,test
17834,val
17835,train
17836,train
17837,train
17838,train
17839,test
17840,test
17841,train
17842,train
17843,test
17844,test
17845,train
17846,train
17847,train
17848,val
17849,train
17850,train
17851,train
17852,train
17853,train
17854,train
17855,test
17856,train
17857,train
17858,train
17859,train
17860,train
17861,val
17862,train
17863,train
17864,test
17865,train
17866,train
17867,train
17868,val
17869,val
17870,train
17871,train
17872,test
17873,test
17874,train
17875,train
17876,train
17877,train
17878,train
17879,train
17880,test
17881,test
17882,train
17883,val
17884,train
17885,train
17886,train
17887,train
17888,train
17889,train
17890,train
17891,train
17892,train
17893,train
17894,train
17895,val
17896,test
17897,test
17898,test
17899,train
17900,train
17901,train
17902,val
17903,train
17904,test
17905,val
17906,test
17907,train
17908,train
17909,test
17910,val
17911,train
17912,train
17913,train
17914,train
17915,train
17916,train
17917,train
17918,train
17919,test
17920,test
17921,train
17922,train
17923,train
17924,val
17925,test
17926,val
17927,train
17928,train
17929,train
17930,train
17931,train
17932,train
17933,train
17934,train
17935,test
17936,train
17937,test
17938,train
17939,train
17940,train
17941,train
17942,train
17943,train
17944,train
17945,train
17946,train
17947,train
17948,train
17949,train
17950,train
17951,train
17952,train
17953,train
17954,train
17955,val
17956,train
17957,train
17958,train
17959,train
17960,train
17961,train
17962,train
17963,train
17964,train
17965,train
17966,train
17967,train
17968,test
17969,train
17970,train
17971,train
17972,train
17973,train
17974,train
17975,train
17976,train
17977,train
17978,test
17979,train
17980,train
17981,train
17982,train
17983,train
17984,val
17985,train
17986,train
17987,train
17988,train
17989,train
17990,train
17991,train
17992,train
17993,train
17994,train
17995,train
17996,test
17997,train
17998,val
17999,train
18000,train
18001,train
18002,test
18003,val
18004,train
18005,train
18006,test
18007,train
18008,test
18009,test
18010,train
18011,train
18012,train
18013,train
18014,train
18015,train
18016,train
18017,train
18018,train
18019,train
18020,val
18021,train
18022,train
18023,train
18024,train
18025,test
18026,train
18027,train
18028,train
18029,train
18030,train
18031,train
18032,train
18033,train
18034,val
18035,train
18036,test
18037,train
18038,train
18039,train
18040,train
18041,train
18042,train
18043,train
18044,train
18045,train
18046,train
18047,train
18048,train
18049,train
18050,val
18051,train
18052,train
18053,train
18054,train
18055,train
18056,train
18057,train
18058,test
18059,train
18060,train
18061,train
18062,test
18063,train
18064,val
18065,train
18066,train
18067,train
18068,train
18069,train
18070,train
18071,train
18072,train
18073,val
18074,train
18075,train
18076,train
18077,train
18078,train
18079,val
18080,train
18081,train
18082,val
18083,train
18084,val
18085,train
18086,train
18087,val
18088,val
18089,train
18090,train
18091,test
18092,train
18093,train
18094,train
18095,train
18096,train
18097,train
18098,train
18099,train
18100,test
18101,train
18102,train
18103,train
18104,train
18105,train
18106,train
18107,train
18108,train
18109,train
18110,train
18111,train
18112,train
18113,train
18114,train
18115,train
18116,train
18117,train
18118,val
18119,train
18120,train
18121,train
18122,train
18123,train
18124,val
18125,train
18126,val
18127,test
18128,train
18129,train
18130,train
18131,val
18132,train
18133,train
18134,train
18135,train
18136,train
18137,train
18138,train
18139,train
18140,train
18141,train
18142,train
18143,train
18144,train
18145,train
18146,train
18147,test
18148,train
18149,train
18150,train
18151,test
18152,train
18153,train
18154,train
18155,train
18156,val
18157,train
18158,train
18159,val
18160,train
18161,train
18162,val
18163,train
18164,train
18165,test
18166,train
18167,train
18168,train
18169,train
18170,train
18171,val
18172,train
18173,train
18174,train
18175,train
18176,train
18177,train
18178,train
18179,train
18180,train
18181,train
18182,val
18183,train
18184,train
18185,train
18186,train
18187,val
18188,train
18189,train
18190,train
18191,train
18192,val
18193,train
18194,train
18195,train
18196,train
18197,train
18198,train
18199,train
18200,train
18201,train
18202,train
18203,train
18204,train
18205,train
18206,train
18207,test
18208,val
18209,train
18210,train
18211,train
18212,train
18213,test
18214,train
18215,train
18216,train
18217,train
18218,train
18219,val
18220,train
18221,test
18222,train
18223,train
18224,test
18225,train
18226,test
18227,val
18228,train
18229,test
18230,train
18231,train
18232,train
18233,train
18234,train
18235,train
18236,test
18237,train
18238,train
18239,train
18240,val
18241,train
18242,test
18243,test
18244,train
18245,train
18246,val
18247,train
18248,test
18249,train
18250,train
18251,test
18252,test
18253,train
18254,train
18255,train
18256,train
18257,train
18258,test
18259,val
18260,train
18261,train
18262,val
18263,train
18264,train
18265,train
18266,train
18267,train
18268,train
18269,test
18270,test
18271,train
18272,test
18273,train
18274,test
18275,val
18276,train
18277,test
18278,train
18279,train
18280,train
18281,train
18282,train
18283,train
18284,train
18285,train
18286,train
18287,train
18288,train
18289,test
18290,test
18291,train
18292,train
18293,train
18294,train
18295,train
18296,test
18297,train
18298,test
18299,test
18300,test
18301,train
18302,train
18303,train
18304,train
18305,train
18306,train
18307,train
18308,val
18309,train
18310,train
18311,test
18312,train
18313,train
18314,train
18315,train
18316,train
18317,train
18318,train
18319,train
18320,train
18321,test
18322,train
18323,train
18324,test
18325,test
18326,train
18327,train
18328,train
18329,train
18330,train
18331,train
18332,train
18333,train
18334,val
18335,test
18336,train
18337,train
18338,train
18339,train
18340,train
18341,train
18342,train
18343,train
18344,train
18345,train
18346,train
18347,train
18348,val
18349,train
18350,test
18351,train
18352,train
18353,train
18354,test
18355,train
18356,train
18357,train
18358,train
18359,train
18360,test
18361,val
18362,test
18363,train
18364,train
18365,train
18366,val
18367,train
18368,train
18369,train
18370,train
18371,train
18372,train
18373,train
18374,train
18375,train
18376,train
18377,val
18378,train
18379,train
18380,train
18381,train
18382,train
18383,val
18384,train
18385,train
18386,train
18387,test
18388,val
18389,test
18390,train
18391,train
18392,train
18393,test
18394,train
18395,train
18396,train
18397,val
18398,val
18399,val
18400,train
18401,train
18402,train
18403,train
18404,train
18405,train
18406,val
18407,train
18408,train
18409,train
18410,train
18411,train
18412,train
18413,train
18414,test
18415,train
18416,train
18417,train
18418,train
18419,train
18420,train
18421,val
18422,train
18423,train
18424,train
18425,train
18426,train
18427,train
18428,train
18429,train
18430,train
18431,val
18432,train
18433,train
18434,train
18435,test
18436,train
18437,train
18438,train
18439,test
18440,train
18441,train
18442,train
18443,train
18444,train
18445,train
18446,train
18447,test
18448,train
18449,train
18450,train
18451,val
18452,train
18453,train
18454,train
18455,train
18456,train
18457,train
18458,train
18459,test
18460,train
18461,train
18462,train
18463,train
18464,train
18465,train
18466,test
18467,train
18468,test
18469,train
18470,train
18471,train
18472,test
18473,train
18474,train
18475,val
18476,train
18477,val
18478,val
18479,train
18480,train
18481,train
18482,train
18483,val
18484,val
18485,train
18486,train
18487,train
18488,train
18489,train
18490,train
18491,train
18492,train
18493,train
18494,train
18495,train
18496,train
18497,test
18498,train
18499,train
18500,train
18501,train
18502,train
18503,train
18504,train
18505,train
18506,train
18507,train
18508,train
18509,test
18510,train
18511,train
18512,train
18513,val
18514,test
18515,train
18516,train
18517,train
18518,train
18519,test
18520,train
18521,train
18522,train
18523,train
18524,train
18525,train
18526,train
18527,train
18528,train
18529,train
18530,train
18531,train
18532,train
18533,val
18534,train
18535,train
18536,train
18537,train
18538,train
18539,train
18540,train
18541,train
18542,val
18543,train
18544,train
18545,train
18546,val
18547,train
18548,train
18549,train
18550,train
18551,train
18552,train
18553,train
18554,train
18555,train
18556,train
18557,test
18558,train
18559,train
18560,val
18561,train
18562,val
18563,train
18564,train
18565,val
18566,train
18567,train
18568,train
18569,train
18570,train
18571,train
18572,train
18573,train
18574,train
18575,train
18576,train
18577,val
18578,train
18579,train
18580,train
18581,train
18582,train
18583,test
18584,train
18585,train
18586,train
18587,train
18588,test
18589,train
18590,train
18591,train
18592,train
18593,train
18594,train
18595,val
18596,train
18597,train
18598,train
18599,train
18600,train
18601,train
18602,train
18603,train
18604,train
18605,train
18606,test
18607,test
18608,train
18609,val
18610,train
18611,train
18612,train
18613,train
18614,train
18615,test
18616,train
18617,val
18618,train
18619,train
18620,test
18621,train
18622,train
18623,train
18624,train
18625,train
18626,train
18627,train
18628,train
18629,train
18630,train
18631,val
18632,train
18633,train
18634,test
18635,train
18636,train
18637,val
18638,train
18639,test
18640,train
18641,test
18642,train
18643,train
18644,train
18645,train
18646,train
18647,train
18648,test
18649,train
18650,train
18651,train
18652,val
18653,train
18654,train
18655,train
18656,val
18657,train
18658,train
18659,train
18660,train
18661,train
18662,test
18663,train
18664,train
18665,train
18666,train
18667,train
18668,test
18669,test
18670,train
18671,train
18672,train
18673,test
18674,train
18675,train
18676,train
18677,train
18678,train
18679,train
18680,train
18681,val
18682,train
18683,train
18684,train
18685,train
18686,test
18687,train
18688,train
18689,train
18690,train
18691,train
18692,train
18693,train
18694,train
18695,train
18696,train
18697,val
18698,train
18699,train
18700,train
18701,train
18702,val
18703,train
18704,val
18705,val
18706,train
18707,train
18708,val
